1.0000;-9.8470;-13.1441;-7.1220;8.3758;31.8016;60.0790;89.0237;113.9552;130.4133;134.8794;125.3980;102.0036;66.8860;24.2553;-20.0858;-59.4209;-86.9690;-96.7981;-84.6869;-48.8178;9.7966;87.2196;176.8571;270.0672;357.0521;427.9321;473.8816;488.1885;467.1116;410.4262;321.5868;207.4777;77.7736;-56.0255;-181.7758;-287.9582;-364.8883;-405.7309;-407.2041;-369.8941;-298.1469;-199.5541;-84.0931;36.9735;152.3115;251.7019;327.0662;373.2179;388.2618;373.6080;333.6115;274.8952;205.4493;133.6227;67.1343;12.2215;-26.9746;-48.7236;-53.6962;-44.6462;-25.8433;-2.3425;20.8047;39.2864;50.1176;52.0002;45.4159;32.4466;16.3562;1
-6,1905;-14,7085;11,4249;32,5053;-2,0899;13,3762;27,4111;-10,4113;-24,5791;-0,5584;35,2917;15,8053;-8,0412;-12,4049;-0,0764;4,8862;-9,7537;-12,1050;12,0807;-29,6859;18,7612;20,3091;-5,4922;-10,9269;-13,2346;-23,0709;-14,5312;-11,0087;-21,8612;17,2914;30,1325;10,1416;8,6448;14,9207;-36,5784;-39,6903;21,1140;6,5029;-3,7103;-53,5482;-40,2095;8,3049;10,8534;-19,6991;21,9787;24,6452;14,8704;8,5284;-52,9822;-24,2334;12,8732;-26,9122;-4,8220;-7,6957;-23,8307;16,1697;23,7773;10,3723;-12,9776;-11,2208;-27,4206;-32,4428;-6,9554;-31,3852;-19,4654;-7,1264;32,9873;38,9344;-4,8145;-12,7189;0
29,1267;12,6129;8,0415;35,9094;-21,0586;-4,5641;9,9634;8,1055;13,2151;14,9628;-12,3896;13,5302;15,2858;-26,8226;-16,5833;-5,9029;-5,9299;-0,2757;-12,5117;15,3423;-9,0641;-1,4334;1,4488;10,6361;-20,8750;8,6549;-0,9796;-16,9655;17,0254;24,3287;17,4846;-4,3750;-29,1703;17,3545;17,1644;3,7003;3,4897;-16,7642;-11,3001;-2,5131;37,3632;11,9740;-18,2370;15,8022;3,4169;-19,8335;-34,7030;-3,3553;1,2398;13,4624;19,7262;16,7618;18,1966;-4,9796;-35,6806;19,3751;-36,9413;-4,7634;29,9779;-18,0145;4,1805;-29,4549;33,5609;9,5391;-1,6543;6,4281;-24,0556;15,1887;21,0433;-3,7192;0
8.0000;-5.2159;-11.4066;-8.6346;3.4676;23.5882;48.8905;75.4110;98.6494;114.2669;118.7949;110.2503;88.5657;55.7635;15.8390;-25.6465;-62.2201;-87.3214;-95.1956;-81.7380;-45.1776;13.4981;90.4431;179.2064;271.3234;357.1850;427.0904;472.3618;486.3879;465.4712;409.3702;321.4660;208.5240;80.0691;-52.5599;-177.3732;-282.9805;-359.7867;-400.9976;-403.3210;-367.2843;-297.1354;-200.3396;-86.7362;32.5475;146.2962;244.3826;318.7863;364.3440;379.1520;364.5865;324.9535;266.8215;198.1308;127.1921;61.7016;7.8904;-30.0948;-50.5132;-54.0285;-43.4008;-22.9278;2.2808;27.0899;47.0792;59.1376;61.8355;55.5326;42.2139;25.0862;1
-10,6200;6,4403;1,9361;15,1481;25,3958;12,1339;11,3627;10,6283;20,7561;-21,4470;31,4443;-32,1284;1,3124;-36,3478;0,6641;-46,3589;9,8640;-35,0477;9,0259;-3,7017;33,5035;-1,7199;17,0891;-2,8224;6,1246;-42,1320;1,3381;-46,4940;-0,4448;-18,4015;-11,4772;16,4883;3,7706;-7,4999;-22,6250;1,3533;20,1384;0,4888;-17,0414;1,5574;23,7343;39,6976;-7,7249;-46,1327;20,8242;-7,2454;0,3273;7,8295;1,4979;-10,1843;13,3139;-17,2067;25,0317;-0,6595;7,3367;0,7835;-18,6011;32,5588;-5,7621;-2,7464;7,6118;27,2086;24,5042;9,7181;63,1276;-2,3291;-13,6434;-4,2361;31,4785;-1,4532;0
3.0000;-9.5384;-14.5611;-10.2534;3.6011;25.5281;52.5323;80.5124;104.8623;121.1782;125.9694;117.2722;95.0732;61.4728;20.5568;-22.0235;-59.7160;-85.9007;-94.7869;-82.2583;-46.5529;11.3191;87.4841;175.4682;266.7970;351.8714;421.0228;465.6269;479.1428;457.9515;401.8876;314.3952;202.2779;75.0666;-55.9313;-178.7954;-282.2380;-356.7911;-395.8001;-396.1106;-358.3712;-286.9208;-189.2766;-75.2837;43.9704;157.3510;254.8422;328.5524;373.4479;387.7399;372.8903;333.2502;275.3874;207.1944;136.8937;72.0630;18.7992;-18.8836;-39.3587;-43.3698;-33.7122;-14.6665;8.7263;31.4462;49.2234;59.1166;59.8686;51.9948;37.6037;19.9803;1
6.0000;-5.7647;-10.1451;-5.2897;9.0536;31.4357;58.8708;87.2467;111.9285;128.4696;133.3316;124.5074;101.9548;67.7694;26.0611;-17.4632;-56.1681;-83.3296;-93.0445;-81.0888;-45.6130;12.4263;89.1648;178.0881;270.6315;357.0616;427.5451;473.2781;487.5462;466.5824;410.1187;321.5552;207.7199;78.2367;-55.4312;-181.1584;-287.4227;-364.5156;-405.5605;-407.2227;-370.0316;-298.2810;-199.5221;-83.7105;37.8906;153.9237;254.1256;330.3575;377.3643;393.1819;379.1599;339.6090;281.1296;211.7136;139.7362;72.9629;17.6926;-21.8661;-43.9184;-49.0819;-40.0768;-21.1633;2.5870;26.0813;44.9472;56.1265;58.2456;51.7178;38.5733;22.0483;1
-5.0000;-16.3009;-20.3354;-15.3874;-1.2920;20.4769;46.9759;74.1981;97.6609;113.0957;117.1399;107.9336;85.5284;52.0433;11.5333;-30.4245;-67.3849;-92.8520;-101.1580;-88.2894;-52.5516;5.0241;80.5951;167.7673;258.1867;342.3992;410.8875;455.1637;468.7890;448.1962;393.2121;307.2094;196.8635;71.5315;-57.6785;-179.0492;-281.4755;-355.6300;-394.9385;-396.2561;-360.1675;-290.8800;-195.7247;-84.3268;32.4561;143.7036;239.5754;312.2977;356.8849;371.5227;357.5783;319.2527;262.9262;196.2900;127.3755;63.6019;10.9580;-26.5885;-47.3923;-52.1180;-43.4334;-25.4612;-3.0752;18.8599;36.1967;46.0698;47.2413;40.1888;26.9317;10.6267;1
-19,0061;14,9172;25,6186;7,0947;-19,2187;-17,3733;-12,7406;22,8920;-3,8280;8,7825;13,6049;17,2362;-16,9566;3,8329;-6,1792;17,7947;12,4003;-46,4534;-14,9437;-18,3755;-37,6652;-8,7097;-13,7912;-1,8690;-4,8612;12,0484;14,3819;3,0116;12,3705;-22,0049;28,2873;-17,5096;8,5916;35,1148;31,5907;29,8470;-16,5524;-6,7201;-0,2774;27,4462;-34,1691;-61,0983;-34,4491;-42,2707;-33,2062;-15,4569;-8,0895;-7,0093;-3,9294;-2,0973;-22,2595;-18,4866;13,0808;24,5970;1,3200;-3,4122;10,5251;-8,5112;21,0232;-17,1117;1,7712;-8,2260;2,6322;18,0637;-2,6066;-15,6720;9,9408;-18,7271;-10,0249;16,5331;0
47,9777;21,3903;8,8475;11,6368;4,8880;-9,2145;-11,9732;19,0516;38,1464;-15,9791;22,3896;-29,1026;2,1107;4,7090;3,1595;28,5837;14,4896;6,3039;1,1313;-6,6882;-27,4842;23,7819;30,2958;4,4578;-0,3696;27,4610;2,7459;13,9493;21,6689;-2,8103;-0,2611;-1,7802;16,2007;-9,9994;-23,1078;15,3576;-2,5744;-39,0382;-19,0465;-27,5827;-7,2033;28,0392;-8,8097;14,7943;4,6740;-40,8062;-41,0571;-7,6779;23,0988;17,7866;-14,5168;-11,9697;-9,8686;10,3515;7,7186;17,6496;1,5302;5,4825;-3,8101;21,7613;9,8353;21,0025;15,6342;10,0860;-15,1884;15,7456;-25,3964;5,9722;-13,5471;5,5795;0
-11,7487;10,1675;-7,9790;10,6190;1,4470;-10,8745;10,9871;-3,0195;-21,9674;4,3824;-0,1223;2,8056;-23,3963;-17,4396;11,7428;40,3301;-18,7535;-25,8792;15,3697;-13,1668;-29,5831;17,2348;27,9500;13,1790;-17,1543;-30,1513;35,9633;-14,1636;-8,8515;-17,8584;5,4979;-2,0239;-19,5715;-27,1689;-35,9181;-6,4871;-4,0356;-33,1741;14,7038;12,8790;-49,2198;16,2826;-2,2249;19,1709;3,7291;-29,9989;8,8025;7,0632;9,9707;15,2730;-19,3771;-21,8268;-7,3334;10,2612;-13,7475;13,8818;-23,4083;7,2223;8,7173;35,3179;1,8166;-7,8611;-24,3438;-22,2806;-41,2453;37,3138;-24,7976;30,2291;-12,5694;-21,4836;0
-10.0000;-22.5839;-27.2443;-22.1896;-7.2531;16.0230;44.5666;74.1980;100.2376;118.2162;124.5878;117.3421;96.4256;63.9023;23.8221;-18.2001;-55.6487;-81.9381;-91.3049;-79.6475;-45.1986;11.0619;85.3209;171.1961;260.3338;343.2785;410.5182;453.5851;466.0798;444.4941;388.7296;302.2416;191.7844;66.7780;-61.6366;-181.7483;-282.5051;-354.6802;-391.8432;-391.0252;-353.0033;-282.1744;-186.0356;-74.3353;42.0052;152.0712;246.1008;316.4665;358.3847;370.2789;353.7674;313.2882;255.4205;187.9945;119.1050;56.1516;5.0227;-30.4859;-48.9529;-51.2962;-40.4383;-20.7311;2.7728;25.0983;42.0680;50.8686;50.3900;41.2990;25.8434;7.4242;1
9,0333;33,4579;3,8648;16,6117;19,8523;-12,2820;-4,8595;-28,7805;1,7432;12,8709;12,7012;0,2731;-28,6767;5,2158;-4,9954;-27,9844;-17,2152;-2,7205;-9,0746;-12,6971;-41,2887;-25,2897;-4,9820;-15,5346;-0,3230;7,4628;0,1402;-3,4801;20,0186;-10,5616;40,3428;21,1277;13,1642;-19,5447;-19,5149;-14,9032;-0,3868;-19,3268;-9,3404;-19,6517;-29,0876;-42,2188;-15,9765;21,3725;14,8604;15,3572;18,0413;7,1086;40,6837;-40,3444;-26,6709;-29,4432;-13,2604;8,0388;-3,2578;15,1728;-1,0092;-27,0600;2,2181;-7,1447;-5,5974;-13,0822;12,5155;-33,3838;2,6961;6,8237;6,4343;-41,3975;14,0572;9,4890;0
0,2012;2,2296;-33,3834;-15,5925;6,8819;-17,6842;20,7436;0,6147;15,0438;5,8253;-20,9270;-4,5351;22,4926;-16,2946;-41,8002;-2,7266;-42,5777;-3,3794;0,0572;8,3214;8,9004;6,5312;1,2897;-2,4474;10,7032;-8,4835;-6,7098;12,3378;2,7769;21,3275;10,7997;-23,5167;27,4474;-6,2931;-21,3555;9,0124;46,3397;-16,3889;-24,1750;-5,8962;-13,7225;15,8399;35,1575;-5,6073;20,5342;-20,3656;-9,9171;-7,5912;-6,0524;23,6288;15,6055;0,9902;-31,0203;-23,3253;-33,5934;-30,9075;-17,9455;6,4642;6,1564;16,2886;-11,8608;-8,4996;-18,9160;-13,6935;13,4465;19,5022;8,3418;61,0447;20,7182;30,6330;0
4.0000;-8.1646;-12.9377;-8.6126;4.9411;26.1985;52.1586;78.7611;101.4854;116.0475;119.0975;108.8159;85.3189;50.8061;9.4187;-33.1870;-70.5054;-96.0091;-104.0338;-90.6076;-54.1118;4.3191;80.7235;168.5874;259.4501;343.7788;412.0166;455.6814;468.3881;446.6657;390.4708;303.3255;192.0567;66.1587;-63.1552;-184.1064;-285.5812;-358.2979;-395.7792;-395.0176;-356.7612;-285.3893;-188.3945;-75.5356;42.2384;153.9675;249.8267;322.1102;365.9435;379.6535;364.7622;325.6198;268.7346;201.8898;133.1635;69.9721;18.2544;-18.1119;-37.5995;-41.0046;-31.1241;-12.1931;10.8317;33.0395;50.2768;59.7099;60.1637;52.1996;37.9289;20.5964;1
-22,7249;18,7194;34,5375;5,9166;-7,4977;19,6384;22,6488;-22,8083;1,0738;-8,5428;-3,7278;7,6547;-11,0046;-2,1166;-38,0246;16,2086;-14,5887;-19,2288;-27,5903;-12,8360;5,1484;-13,4742;20,0284;14,2215;-14,9259;14,4171;-42,4962;-27,5544;0,0600;3,1744;44,8995;-53,4125;-2,8613;10,7885;31,0445;-0,8397;27,6545;26,1668;16,8279;-14,3298;-4,4245;-15,0357;-3,8678;-6,2038;-20,6827;31,8654;6,7518;-0,1401;27,4522;-38,0847;-14,0255;-7,7998;-23,3164;-45,0497;7,6007;-43,4723;8,6115;-16,3739;7,1036;-10,5748;16,4083;4,3731;-2,3716;43,3093;11,7832;29,5004;40,4046;9,1361;-7,3149;-50,2053;0
-15,7971;18,0565;26,8385;-17,7507;18,5669;12,4851;8,3633;13,6947;-23,4637;0,5547;16,1560;30,3822;22,7696;28,9039;0,4037;-31,2189;14,2427;15,1212;3,3748;-9,2212;15,3600;0,7904;-35,3358;54,2142;4,0903;-14,2987;4,9459;-0,3846;-6,7775;2,5306;-27,2481;4,0315;2,8436;-8,6563;-22,1206;-23,9738;1,8308;-21,3653;20,7130;-12,1695;4,7536;25,1052;-3,5454;3,7669;-7,2621;8,2305;-15,3172;10,0967;15,7101;-1,3272;22,9508;14,1062;6,4943;-12,3147;-9,0223;-12,8694;15,1907;35,7635;24,5802;-12,5199;-28,7690;-20,2032;8,1487;-1,9950;-4,3188;-16,2995;28,6788;0,3534;-17,9585;-32,7830;0
-0,7039;-1,2696;4,1989;-20,6967;28,2494;2,5679;11,8114;23,7756;-19,1721;-16,7762;29,8680;9,2082;16,5615;-35,4696;13,5030;47,3500;-5,3308;-32,9348;15,5461;5,7134;-24,0065;12,2034;-6,0552;-11,1710;-22,4828;16,4848;25,9208;-10,9708;-22,1922;11,1064;-31,9062;36,7570;-7,4473;-2,9505;-18,9007;8,7287;6,4005;6,8833;-8,3772;-13,8601;30,4720;9,0126;-18,5912;16,8679;8,6156;-21,1549;-1,0428;14,5734;7,6135;-30,1052;22,1663;-27,4188;-18,7228;24,2263;13,7297;-6,5471;0,3328;-0,2741;-22,3150;-13,3429;-10,5284;3,5929;7,7942;-8,6190;-42,9508;-2,7249;17,4797;-13,8226;13,5808;5,9161;0
-5.0000;-16.3668;-19.5836;-12.9836;3.4675;28.0950;57.7033;88.0048;114.2353;131.8701;137.3408;128.6506;105.7950;70.9221;28.1958;-16.6304;-56.8868;-85.8271;-97.5319;-87.7586;-54.6250;0.9689;75.2477;161.8210;252.2796;337.0683;406.5375;452.0535;467.0343;447.7870;394.0405;309.1033;199.6208;74.9514;-53.7727;-174.7956;-276.9695;-350.9286;-390.0716;-391.2403;-355.0201;-285.6293;-190.4141;-79.0119;37.7177;148.8679;244.6307;317.2820;361.8996;376.7379;363.2287;325.6210;270.3170;204.9946;137.6322;75.5561;24.6285;-11.3335;-30.8433;-34.7160;-25.7426;-8.1254;13.2393;33.5286;48.7022;56.0609;54.5786;44.9712;29.4999;11.5421;1
7.0000;-4.9190;-9.7442;-5.6223;7.7328;28.9359;55.0885;82.1800;105.6798;121.2357;125.3821;116.1539;93.5138;59.5243;18.2268;-24.7679;-62.9363;-89.6693;-99.1664;-87.2817;-52.2078;5.0988;80.8181;168.5205;259.7579;344.9338;414.3563;459.3520;473.3110;452.5331;396.7708;309.3959;197.1614;69.5774;-62.0341;-185.7014;-290.0528;-365.5123;-405.3043;-406.1553;-368.6115;-296.9398;-198.6262;-83.5322;37.1900;152.2968;251.6298;327.1353;373.6147;389.1296;375.0241;335.5770;277.3382;208.2393;136.5959;70.1237;15.0883;-24.3141;-46.2803;-51.4011;-42.3577;-23.3668;0.5388;24.2930;43.5308;55.1790;57.8262;51.8283;39.1455;22.9397;1
10.0000;-2.5640;-8.0910;-4.6847;7.9912;28.6077;54.3247;81.1867;104.7081;120.5653;125.2987;116.9221;95.3481;62.5614;22.5028;-19.3328;-56.5425;-82.6302;-91.8890;-80.2350;-45.8832;10.2331;84.3626;170.1866;259.4010;342.5738;410.1821;453.7108;466.6796;445.4769;389.8924;303.2782;192.3121;66.3792;-63.3614;-185.1240;-287.7282;-361.7757;-400.6391;-401.1484;-363.8998;-293.1527;-196.3289;-83.1769;35.3024;148.0398;245.0577;318.4735;363.2359;377.5175;362.7305;323.1755;265.3798;197.2143;126.9036;62.0539;8.8132;-28.7366;-48.8947;-52.3363;-41.8053;-21.5588;3.3506;27.8534;47.5937;59.5150;62.2262;56.1049;43.1325;26.4932;1
-10.0000;-21.1537;-24.2381;-17.6711;-1.5040;22.5206;51.1752;80.1900;104.8755;120.8377;124.6853;114.6277;90.8726;55.7583;13.5917;-29.8020;-67.7674;-93.6661;-101.7751;-88.1213;-51.1405;7.9336;85.0115;173.4434;264.6464;348.9985;416.9014;459.8880;471.6435;448.8153;391.5108;303.4145;191.5053;65.3954;-63.6356;-183.8074;-284.0736;-355.2843;-391.1445;-388.8601;-349.3982;-277.3359;-180.3174;-68.1869;48.1001;157.6597;250.8188;320.0834;360.8286;371.6396;354.2765;313.2808;255.2828;188.1055;119.7802;57.5971;7.3045;-27.4505;-45.3832;-47.5148;-36.8227;-17.6560;4.9945;26.2665;42.1324;49.9447;48.7523;39.3506;24.0662;6.3147;1
7,2729;-0,3952;-22,0709;29,6778;-4,5373;12,5113;0,4272;14,5467;-1,6838;-18,3031;23,2167;7,3099;-7,6997;-28,1602;-14,4947;17,2094;4,1621;-3,1898;28,1550;-5,4007;-17,2786;-29,4425;19,9428;-6,0354;-23,8704;3,8741;20,9642;14,0102;21,8849;-17,0753;-8,3128;-16,6209;22,0265;-18,1634;14,4699;7,4353;-28,3810;16,2990;-30,2767;34,6357;-2,7484;-4,3599;-3,1208;-42,9406;4,8620;-8,5401;17,1927;-6,5294;13,4737;18,8488;0,4460;39,1583;8,8509;-29,4735;-54,7648;-20,4746;10,1661;2,4973;18,3962;-1,4584;18,4745;28,2082;10,5218;-16,8337;-9,2645;-3,6215;3,7022;-4,9779;30,2095;12,6710;0
10.0000;-1.8103;-6.5673;-2.6169;10.1660;30.3001;54.8734;79.9504;101.1563;114.3565;116.3366;105.3820;81.6708;47.4139;6.7125;-34.8635;-70.9309;-95.1044;-101.8655;-87.3728;-50.1089;8.7326;85.1779;172.7478;263.0570;346.6772;414.1697;457.1674;469.3804;447.4004;391.2040;304.2883;193.4129;67.9714;-60.9434;-181.6763;-283.2224;-356.3786;-394.7027;-395.1718;-358.4674;-288.8559;-193.6826;-82.5406;33.7865;144.4848;239.8392;312.2037;356.7073;371.6227;358.3662;321.1433;266.2945;201.4317;134.4772;72.7243;22.0340;-13.7415;-33.0479;-36.6074;-27.1083;-8.6579;13.9161;35.8150;52.9664;62.5755;63.4591;56.1253;42.5942;25.9947;1
-9.0000;-22.0866;-27.2123;-22.5708;-8.0139;14.8655;42.9210;71.8879;97.0079;113.7577;118.5775;109.4955;86.5537;51.9660;9.9753;-33.5861;-71.9855;-98.4472;-107.0712;-93.6955;-56.5839;3.1551;81.4871;171.7326;265.1897;352.0368;422.4150;467.5648;480.8820;458.7655;401.1476;311.6387;197.2594;67.7823;-65.2462;-189.6975;-294.1301;-368.9948;-407.6359;-406.9773;-367.8150;-294.6852;-195.3274;-79.8071;40.5967;154.6095;252.1431;325.3090;369.1496;382.0143;365.5468;324.2995;265.0355;195.8122;124.9655;60.1223;7.3589;-29.3968;-48.6576;-51.3414;-40.4285;-20.3725;3.6483;26.5290;43.9772;53.0939;52.7220;43.5216;27.7696;8.9210;1
-17,3213;6,0324;41,5717;-5,6726;12,4711;5,2303;-22,3005;27,0529;15,9158;-54,3378;-6,1396;33,5857;-51,7587;20,6434;30,0000;0,6326;2,2216;5,8348;-17,3533;0,0532;-5,4170;-20,0638;-48,5584;3,7395;-6,6055;2,9152;22,7625;-14,6916;6,1772;-1,3694;-18,3916;21,2721;11,4624;-33,8110;-14,4074;20,3909;-5,5105;28,5217;-19,2704;7,1073;22,8485;37,8041;-8,3227;-25,6050;-23,4107;-19,4932;2,6629;29,1218;1,2899;-2,6155;-9,1769;6,7021;-10,3977;-29,1928;-27,0234;-1,1084;-1,8810;39,1611;-25,1330;-31,3714;11,2967;10,7100;4,6392;-39,8112;-7,2330;1,9956;-2,0123;33,6494;-14,7367;-32,3520;0
