56,8768;82,0202;120,147;172,179;237,083;311,896;392,121;472,362;547,029;610,952;659,77;690,085;699,421;686,112;649,261;588,85;506,027;403,484;285,772;159,389;32,4925;-85,805;-186,49;-261,867;-306,702;-319,022;-300,415;-255,725;-192,249;-118,586;-43,401;25,6515;82,6789;123,894;147,588;153,849;144,179;121,117;87,966;48,5889;7,22595;-31,7472;-64,1795;-86,6172;-96,8162;-94,1692;-79,9094;-56,9894;-29,6091;-2,46375;1
106,061;146,431;193,121;247,238;309,666;380,277;457,19;536,366;611,705;675,708;720,594;739,617;728,275;685,137;612,088;513,986;397,853;271,837;144,212;22,6159;-86,3733;-177,373;-246,17;-289,703;-306,192;-295,434;-259,185;-201,452;-128,504;-48,4361;29,7059;97,155;146,743;174,019;177,89;160,626;127,225;84,2999;38,7708;-3,33526;-37,7118;-62,0944;-76,0916;-80,6687;-77,5044;-68,4339;-55,1223;-39,0044;-21,4186;-3,79771;1
-13,1540;-3,5425;25,6725;8,9506;-29,8383;21,2706;-22,7910;19,3283;-13,2044;28,2855;7,7472;27,3698;15,8458;-6,1518;-15,0770;9,2469;-9,3115;-9,8107;-14,3708;14,4743;29,1833;10,9368;-18,9965;-46,2186;-14,5622;-21,5208;8,0630;-14,7769;-5,6554;-26,2848;2,4690;4,3190;-34,2213;-2,3142;46,9423;10,9203;6,3458;-20,9414;16,1379;20,7458;-8,3932;-9,7057;2,2059;-22,4751;-20,3941;-36,4411;-2,4790;22,3048;11,6183;13,9115;0
8,9630;-6,6282;-23,1739;9,7489;-3,4376;1,7294;12,7534;-16,4460;-21,2231;6,7497;0,6349;13,4940;-21,8922;10,1624;-3,7910;-14,1776;-26,3655;-22,1723;38,0496;14,4324;-26,1129;20,5333;-39,0175;-7,2130;-3,2769;16,0391;-9,1894;14,8584;-16,9690;-19,9679;45,3829;-15,4862;-9,1423;-1,2967;-11,8192;-5,3351;12,5977;29,1765;17,4711;31,2330;-5,2184;0,7641;13,4939;-29,5023;1,7691;-14,4559;-11,6973;-3,4254;-4,6841;-29,4393;0
-28,3494;-11,8887;-26,3246;19,1796;16,0929;0,7449;-2,6881;4,0278;-14,8373;-1,3016;-7,7504;23,5676;30,5726;-20,7271;9,5932;10,1515;23,2455;-4,1253;-2,2419;-28,7592;8,2966;-3,5535;10,6958;-21,8279;11,8720;-7,9730;41,7485;30,5760;-17,8784;26,0277;16,9678;0,0317;-12,2886;-23,3646;-6,5736;0,6141;-32,6250;-42,4696;-17,8058;-40,0183;-37,3846;-29,1911;-15,8899;-34,2123;-40,5449;-15,9645;-14,7399;0,9708;-14,5647;-44,2349;0
94,321;145,739;205,659;271,508;340,721;410,958;480,045;545,69;605,119;654,826;690,584;707,808;702,217;670,676;611,988;527,451;421,025;299,061;169,645;41,7041;-75,9658;-175,579;-251,046;-298,424;-316,138;-305,024;-268,205;-210,841;-139,717;-62,6566;12,2257;77,3901;126,746;156,387;165,043;154,127;127,363;90,0432;48,0821;7,05851;-28,5577;-55,8567;-73,5727;-81,8521;-81,8282;-75,1552;-63,628;-48,9609;-32,7205;-16,3553;1
-23,3922;-4,2043;11,7987;-10,7947;-1,7911;-23,4532;7,1426;14,9516;7,1210;-4,1400;2,8076;14,8264;1,9608;-18,8737;-1,6131;-17,5404;17,0088;-15,1028;-15,2033;-14,5914;-5,1078;1,4102;16,7867;25,5464;8,7225;-3,7335;24,9026;-16,6572;23,2681;-26,9160;-11,9550;-2,5790;16,5386;3,7732;-38,8215;-8,5509;-26,5074;5,9939;32,2691;-22,1705;-24,5326;9,3811;-36,1722;13,9010;-14,6647;-17,9819;2,2644;6,2006;37,3225;27,9479;0
27,1232;-16,1892;30,7132;-13,0427;-4,7727;-6,7080;26,3143;9,5394;4,8172;1,4389;-15,6073;-18,9545;37,6157;19,8785;3,1121;7,9796;11,1152;-5,4394;17,1514;6,9067;1,4954;9,5720;-21,9966;16,6785;-16,4798;29,7660;-19,8165;-51,1528;-5,0337;24,1896;30,0366;9,4965;-0,1254;24,2436;0,9003;-15,0654;-2,9783;36,1907;7,7473;-7,9925;34,6092;6,6508;26,3985;-11,4698;-4,8637;2,1211;-29,5177;-2,0685;-7,0094;29,4606;0
-8,2196;-33,5290;7,5842;-0,5304;-2,7243;19,4390;7,8927;15,0677;20,3592;-2,3167;20,4522;23,2923;-11,7247;-17,9608;16,1240;28,3804;18,0831;-5,6960;9,6018;30,4512;27,6820;8,1418;8,6031;-1,8617;9,9241;-30,1663;3,9134;32,1078;15,1770;-2,8886;11,1955;1,4457;-0,1927;34,2407;-37,7095;-1,7068;-6,9702;8,8009;21,1150;19,5425;-9,2633;17,3247;-2,6956;-3,3280;-6,5063;0,0064;4,1418;-28,5528;3,5195;-28,9116;0
101,807;135,9;178,221;231,013;295,378;370,411;452,734;536,597;614,568;678,645;721,531;737,75;724,379;681,262;610,748;517,123;405,936;283,433;156,197;30,981;-85,38;-186,133;-264,977;-316,681;-337,853;-327,688;-288,453;-225,522;-146,85;-61,9573;19,417;88,6916;139,582;168,776;176,044;163,832;136,494;99,3693;57,9161;17,0477;-19,274;-48,212;-68,0655;-78,2012;-78,9571;-71,53;-57,8238;-40,2285;-21,3176;-3,49408;1
25,5249;3,1709;7,9937;-7,4192;26,9478;8,0278;-44,2977;27,9075;-24,4216;5,0657;-14,6523;1,9709;-18,0364;24,2404;-8,4179;-11,7873;-27,7005;-18,5772;-6,7850;-17,3699;17,4785;10,9366;5,6233;16,2094;8,8084;7,2439;-7,1311;-17,5747;-3,8704;8,8056;23,5761;5,4023;-47,2593;1,8927;-23,1219;-16,1191;-19,7138;1,3494;-4,8976;-27,3599;2,4969;16,2116;-33,3850;0,5967;2,5469;5,2731;-1,1411;-17,4650;-40,3187;-7,5549;0
-0,8528;13,6796;33,9775;7,2802;0,5737;4,6422;32,3528;-2,2532;-3,6466;-31,6077;11,2072;-16,8888;-6,5716;30,2615;3,5700;-32,4772;19,8478;28,6140;46,5903;16,9432;8,7003;-14,2386;-48,8864;-8,0910;0,1380;-16,9501;6,0410;49,6386;17,3921;-13,4446;0,0286;-18,7511;-3,7136;-19,9033;-4,9963;-6,8041;0,6225;-13,6564;16,3983;6,5467;10,4460;17,4390;-18,2866;22,0188;15,4272;1,5448;14,1752;-2,4699;-15,9540;-23,4568;0
-35,4344;21,7497;38,0221;10,7749;15,9095;27,5985;11,0824;31,1707;-15,8192;7,6630;-19,9431;6,7281;-18,5739;19,1983;-6,0524;-4,5676;-22,4045;-8,8879;-20,6383;-18,4626;4,4905;-34,4389;-21,1012;-1,2686;22,9182;-4,3156;-33,5315;-5,8158;0,6213;6,9525;5,3359;-48,9198;12,7373;23,1302;-8,0131;-12,0323;3,3083;4,2722;-1,0489;36,4173;-18,1395;31,8495;2,4568;-7,3639;29,9578;-30,5835;-26,8825;19,5150;-27,8734;30,7898;0
93,5025;147,238;207,514;271,159;335,935;400,772;465,411;529,548;591,811;648,948;695,581;724,731;729,057;702,534;642,132;549,002;428,839;291,254;148,297;12,49;-105,157;-196,68;-257,937;-288,537;-291,089;-270,075;-230,743;-178,306;-117,609;-53,1859;10,4689;68,6981;116,764;150,304;166,065;162,711;141,383;105,8;61,7566;16,1118;-24,5127;-54,9793;-72,5116;-76,9801;-70,5578;-56,882;-39,9925;-23,3571;-9,23722;1,4815;1
-8,7885;-39,5018;-29,1774;11,2137;2,9932;-7,2985;14,8338;-10,7787;-18,9366;16,8811;-25,6769;-13,0970;30,4375;-7,5619;-23,2297;3,1487;16,5735;1,8394;14,1800;-13,0141;-18,5632;15,7651;36,0217;29,6713;-0,1696;-41,8510;9,4782;-5,8300;14,9262;-23,8153;-4,1641;13,8494;-26,2124;-13,8234;20,3741;1,5514;-29,8463;-22,2370;14,1767;13,3042;-7,0983;6,5069;22,2517;15,4176;0,9675;19,0738;11,4736;-0,4212;-12,6588;41,9769;0
87,9748;130,785;181,988;241,277;307,827;380,092;455,592;530,758;600,935;660,59;703,789;724,881;719,317;684,438;620,079;528,853;416,029;289,021;156,575;27,8067;-88,7483;-185,919;-258,435;-303,197;-319,319;-308,008;-272,367;-217,14;-148,407;-73,1831;1,10055;67,2644;119,134;152,287;164,64;156,74;131,646;94,4019;51,1661;8,18242;-29,2003;-57,255;-74,2153;-80,1939;-76,7557;-66,3013;-51,4444;-34,5401;-17,4476;-1,52256;1
112,081;156,713;208,041;265,487;328,285;395,218;464,315;532,624;596,156;650,06;689,049;708,011;702,712;670,474;610,708;525,205;418,146;295,821;166,1;37,7174;-80,5307;-180,613;-256,013;-302,343;-317,765;-303,173;-262,11;-200,413;-125,62;-46,1658;29,528;93,9726;141,419;168,444;174,217;160,431;130,893;90,8577;46,2153;2,67336;-34,946;-63,1939;-80,2222;-85,7555;-80,8626;-67,6029;-48,6307;-26,8241;-4,97483;14,4514;1
35,2595;-3,1500;-3,2156;-22,2137;25,2834;4,3792;-3,8939;20,2339;-35,6260;5,9884;21,2283;-41,7189;7,3800;-3,3286;17,0861;16,7396;-11,3446;23,4010;-11,5621;2,5319;1,7528;28,6479;7,8418;50,2542;38,5533;19,8541;20,1832;-32,4481;5,6565;-0,0768;8,6213;49,8635;12,1680;-13,4568;-11,5962;15,3401;-4,2205;1,6917;-13,2641;-17,8111;6,1067;-5,4608;16,6307;-6,0895;3,6228;7,8590;-18,3571;-6,4710;3,3504;21,2251;0
14,8873;-15,7206;-36,4043;-2,8770;14,1132;-4,8761;28,7074;4,7969;5,7922;48,5967;23,5043;-0,1695;28,9559;-11,4809;-38,1336;1,7029;15,1958;8,4140;-1,8090;17,6819;30,7776;9,8051;22,1634;-14,0028;-2,6038;23,3774;-19,0742;12,2223;32,9942;-40,6119;4,8823;-29,5113;-38,4439;-23,1610;16,6498;16,4517;-21,1006;5,2535;-10,6275;3,2558;-29,5047;-9,0763;-19,8172;13,2135;-25,0690;25,1482;41,8726;6,2558;-3,6723;18,3881;0
-5,8026;12,6321;24,8200;-1,2069;-25,5408;-12,7039;39,5821;-36,9298;-2,2294;-12,0242;-31,4076;-2,3258;13,1583;-3,1229;21,7885;-4,1484;39,3364;-23,7358;-13,1918;-8,1539;7,3630;-6,0091;0,2723;1,9585;4,1166;-30,6263;10,0805;16,8664;15,7623;24,0884;-22,8929;-1,4219;-3,4495;9,3955;-3,2480;22,4782;-7,5116;-11,4557;-16,8647;4,8373;22,1094;-12,5126;-26,0739;-1,7695;-1,5552;11,1714;11,2772;-14,5255;20,1801;1,0086;0
99,2434;136,242;182,516;238,115;302,252;373,176;448,09;523,131;593,461;653,509;697,391;719,513;715,292;681,898;618,876;528,507;415,818;288,19;154,617;24,7279;-92,2713;-188,565;-258,472;-298,876;-309,333;-291,902;-250,751;-191,646;-121,374;-47,1563;23,9365;85,5443;132,538;161,462;170,855;161,376;135,711;98,216;54,3473;9,93072;-29,6148;-59,9813;-78,4904;-84,3457;-78,588;-63,7706;-43,4259;-21,42;-1,31084;14,1849;1
-27,7755;-26,4775;-27,3812;-15,1989;-25,4978;0,3883;-16,9487;-23,5998;5,3919;24,7579;-5,5279;-19,7376;-6,6513;10,7878;4,9363;21,2215;-10,2187;41,0863;-56,6006;15,8118;8,7642;-29,5195;-16,9205;-19,9374;9,9552;-17,4565;-10,6768;6,0268;-43,1117;22,1391;-30,1249;10,9999;0,0432;-33,7821;-8,7074;-6,1552;-31,3317;9,9152;2,0773;28,0651;-5,0674;-20,1897;-27,6256;2,6123;13,7028;46,1649;25,2310;-44,6448;5,5726;5,6258;0
-18,8713;-21,7289;-54,6083;-26,2647;24,3509;-6,8498;26,9136;-24,2115;22,9089;14,1793;31,0277;-6,6430;9,2509;-12,6472;-19,6808;12,5442;-23,2799;44,2713;7,9179;25,8234;-11,8202;13,9609;16,1984;-25,3458;15,4494;-36,8884;15,6538;-2,2974;-8,6784;-6,8963;9,0686;-1,5028;8,3495;-4,7398;-4,4603;8,9863;15,4000;32,2673;31,1992;-1,6229;41,5758;1,2567;-11,5518;-3,0392;28,4306;30,3094;6,9059;-16,4483;-23,0936;-37,6745;0
-24,6967;-10,2372;-37,9892;11,6990;1,6404;1,2467;32,0635;6,6194;-8,0403;14,0669;50,0102;5,9926;4,8556;-35,5007;-22,3460;-23,3887;8,0642;-5,2333;30,6396;29,2782;-10,9627;17,3198;-13,1039;-18,6698;-9,6074;-55,9617;-3,9907;-13,9318;-69,7077;-2,1667;17,0979;16,0239;-21,9484;-9,2951;21,9259;-34,4602;-17,6440;48,9073;-22,9607;-35,6000;-0,3316;-6,2818;-30,0021;-17,9858;8,3172;-48,3858;-26,2920;3,6866;33,3307;-6,2365;0
88,3756;129,256;175,207;226,095;281,917;342,472;406,951;473,562;539,327;600,112;650,943;686,542;702,003;693,489;658,81;597,811;512,508;406,99;287,123;160,101;33,919;-83,225;-183,555;-260,366;-308,674;-325,791;-311,769;-269,586;-205,006;-126,034;-42,0192;37,518;104,138;151,602;176,637;179,206;162,223;130,789;91,1135;49,3735;10,7348;-21,2685;-44,9178;-60,086;-67,7351;-69,3187;-66,2704;-59,7065;-50,3843;-38,8681;1
100,917;136,298;179,738;232,791;296,108;368,794;447,995;528,876;605,003;669,115;714,1;734,007;724,881;685,284;616,446;522,073;407,894;281,081;149,632;21,7925;-94,4848;-192,04;-265,007;-309,314;-323,125;-307,169;-264,827;-201,913;-126,103;-46,0663;29,5914;93,3902;139,861;166,092;171,868;159,379;132,631;96,6666;56,7757;17,8277;-16,1999;-42,475;-59,3822;-66,4694;-64,3272;-54,4352;-38,9781;-20,6196;-2,21445;13,5378;1
105,02;147,685;197,323;253,611;315,998;383,469;454,244;525,494;593,188;652,162;696,486;720,128;717,835;686,079;623,882;533,324;419,583;290,48;155,573;24,9717;-91,902;-187,385;-256,294;-296,216;-307,39;-292,291;-255,063;-200,954;-135,848;-65,9041;2,73136;64,2251;113,426;146,324;160,536;155,713;133,718;98,4797;55,473;10,8972;-29,3033;-60,3672;-79,3925;-85,6229;-80,3011;-66,1628;-46,7227;-25,5449;-5,66344;10,744;1
-1,0333;-6,8544;31,4650;17,8594;9,0400;-13,2745;19,9970;-16,8588;-43,9314;31,1367;-14,6834;-28,3204;-6,2773;41,2719;-1,7126;-17,0333;-1,8301;-11,7642;-2,6987;1,2723;16,5557;2,9937;-8,0368;-46,4428;22,0432;-25,1680;22,3190;18,9336;-4,5141;-3,9149;-10,6443;-3,2062;20,8392;-29,6386;0,5801;12,0856;16,4685;-5,2489;-18,2283;-32,3505;25,3453;-16,4675;9,5307;45,9162;2,9852;-11,5199;-9,7971;11,7518;14,4563;2,7533;0
15,1606;0,2016;-47,3325;-29,2068;-32,9439;17,2271;14,5531;9,5006;-20,5467;-16,8607;-0,7307;-2,6800;-4,1154;-29,6024;45,6625;-5,9099;18,5314;18,8800;-35,8736;21,9409;-27,6889;3,6308;26,6753;-0,4874;8,3918;8,2249;21,4702;4,2075;-2,8539;26,1814;28,3593;-28,4054;17,9968;18,1014;-2,6519;6,7711;-27,5556;-7,4817;6,4750;0,9045;31,9856;26,5850;14,7177;16,9049;-7,7327;-23,8832;18,8331;20,5404;10,5219;5,6748;0
100,925;141,384;192,328;252,575;319,977;391,699;464,46;534,666;598,443;651,623;689,791;708,515;703,786;672,662;613,969;528,902;421,328;297,67;166,335;36,7776;-81,6361;-180,737;-254,436;-299,239;-314,374;-301,574;-264,635;-208,891;-140,685;-66,8863;5,55706;70,0912;121,071;154,311;167,599;161,044;137,144;100,475;57,0079;13,1427;-25,3379;-54,1813;-71,2337;-76,5456;-72,0129;-60,6743;-45,8707;-30,4925;-16,5007;-4,80388;1
63,3987;93,3254;133,929;185,695;247,966;318,835;395,198;472,943;547,245;612,926;664,843;698,275;709,308;695,179;654,605;588,032;497,803;388,185;265,217;136,37;9,99345;-105,396;-201,93;-273,214;-315,047;-325,926;-307,254;-263,191;-200,16;-126,059;-49,2891;22,2447;82,026;125,561;150,683;157,492;148,001;125,567;94,2543;58,2594;21,4738;-12,768;-41,7857;-63,5574;-76,71;-80,5506;-75,1538;-61,4684;-41,3697;-17,5756;1
95,5414;136,77;189,317;252,078;322,664;397,712;473,272;545,15;609,124;661,045;696,878;712,805;705,466;672,39;612,559;526,985;419,11;294,889;162,427;31,1962;-89,0565;-189,521;-263,407;-306,71;-318,532;-300,953;-258,529;-197,573;-125,375;-49,4821;22,9021;85,3987;132,854;161,699;170,268;159,032;130,655;89,7764;42,4851;-4,51891;-44,9365;-73,876;-88,6287;-89,0291;-77,3001;-57,4155;-34,1349;-11,9504;5,79319;17,3995;1
102,067;140,566;189,226;248,769;318,425;395,67;476,292;554,803;625,094;681,179;717,886;731,345;719,253;680,921;617,203;530,396;424,18;303,617;175,12;46,3074;-74,3908;-178,422;-258,058;-307,465;-323,668;-307,178;-262,088;-195,559;-116,771;-35,5461;39,0831;100,045;142,935;166,165;170,604;158,898;134,69;101,954;64,5676;26,1282;-10,0549;-40,9511;-63,8944;-76,8263;-78,6545;-69,605;-51,4055;-27,1694;-0,932489;23,0883;1
14,7784;7,2031;2,9328;20,3585;8,4883;-21,1776;25,8604;3,0732;1,1292;-2,8591;-0,6380;12,9160;31,6490;-36,6082;10,6353;-26,6547;11,5066;39,3185;-5,1259;-15,6763;0,8282;3,4974;-4,2153;21,2060;29,2442;4,6206;26,1316;18,3105;-15,7209;-10,5616;7,0090;-7,2283;-40,3730;17,5581;27,7385;34,6640;-10,1965;16,2239;-8,1272;17,5104;22,6747;-9,5706;-36,0551;17,6688;0,1831;24,0817;-42,0483;9,5057;-2,4917;20,1947;0
-16,9252;-11,7976;-11,2704;26,2861;24,3891;1,5622;-19,2547;9,0842;39,1175;13,7222;-16,2886;15,0036;-10,9300;-10,9831;28,1834;30,1008;2,3746;21,7837;-28,4704;21,9208;-40,4824;9,3897;15,1928;23,5767;-20,3597;18,4518;-5,4885;-19,5111;17,6859;-8,5436;4,2066;-33,8932;0,8919;-21,4366;-48,0019;6,1188;19,8740;21,8977;6,8691;36,4957;8,7809;-17,8740;52,4357;3,6515;-0,6803;0,4770;-10,1436;-1,3695;-31,8907;-1,3673;0
99,6183;138,781;186,29;243,228;309,547;383,598;461,963;539,669;610,704;668,745;707,918;723,478;712,311;673,23;607,089;516,75;406,946;284,03;155,603;29,995;-84,4043;-179,93;-250,448;-292,051;-303,521;-286,452;-244,997;-185,276;-114,578;-40,4805;29,9444;90,741;137,449;167,27;179,078;173,345;152,009;118,314;76,5674;31,7831;-10,8118;-46,3861;-71,1483;-82,9027;-81,3844;-68,2723;-46,8478;-21,3556;3,80022;24,8464;1
103,305;148,621;201,859;262,351;329,005;400,128;473,236;544,926;610,871;666,006;704,922;722,45;714,357;678,054;613,19;522,007;409,378;282,478;150,111;21,7934;-93,2984;-187,336;-254,668;-292,341;-300,265;-281,019;-239,352;-181,509;-114,461;-45,1907;19,9284;75,5874;117,849;144,312;154,166;148,145;128,394;98,2273;61,7916;23,6216;-11,8661;-40,8901;-60,7513;-70,1354;-69,2075;-59,4808;-43,4794;-24,2651;-4,91912;11,9203;1
101,176;141,177;190,515;249,546;317,541;392,421;470,664;547,433;616,964;673,162;710,329;723,9;711,046;671,028;605,262;517,107;411,447;294,207;171,882;51,1765;-61,2724;-159,131;-236,658;-289,108;-313,268;-308,043;-274,946;-218,307;-145,046;-63,9588;15,4306;84,2429;135,562;165,407;173,13;161,172;134,251;98,2205;58,8883;21,0881;-11,8189;-37,9725;-56,6832;-67,947;-72,0278;-69,2657;-60,1506;-45,5777;-27,1149;-7,09515;1
-17,4295;2,9144;27,8577;8,8588;26,1866;-16,3578;-7,6171;9,4742;-0,9820;35,7301;-9,3900;17,0967;-19,8407;3,9729;-20,8185;-0,3429;-6,1125;2,9755;2,5220;-42,0149;-25,5323;-29,3065;-16,0284;-4,2413;-14,3066;16,0615;17,4718;-28,7486;-0,7951;18,0426;9,8945;-28,9910;-15,5509;-15,1350;13,4630;-8,2826;37,4214;-11,7747;-6,7737;8,0370;13,5129;-8,3422;-29,4141;10,2956;-14,7684;26,0934;0,4229;22,8108;-5,1132;-29,9942;0
-16,2433;69,0242;-38,5444;32,1673;13,2415;21,9482;-21,6886;0,4863;31,1046;10,1577;-21,7895;-24,6076;30,9508;-1,4706;-42,2253;-2,9734;-4,6441;-4,0836;4,8619;2,8219;16,7781;-26,0660;14,2456;-3,8527;-8,1926;10,8358;-23,0277;-25,4425;-32,9300;13,0412;-2,8333;-18,4779;5,0156;10,0321;-21,9679;-16,6596;6,6548;-29,8651;19,0354;5,7420;-14,4495;30,8928;14,1119;-5,1404;-19,4937;-21,2600;-20,2652;27,3594;-5,6800;32,2190;0
